Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
199.0,Kevin Porter Jr.,25.0,MIL,PG,38.0,36.0,1261.0,18.8,0.567,0.278,0.304,3.1,14.5,8.9,33.8,3.2,1.5,15.9,24.3,1.5,1.3,2.8,0.106,0.8,1.2,2.0,1.3,
200.0,Gui Santos,23.0,GSW,PF,63.0,26.0,1256.0,14.5,0.621,0.495,0.261,5.9,15.3,10.5,16.6,2.1,1.6,16.7,18.3,1.3,1.4,2.7,0.103,-0.5,0.5,0.0,0.6,
201.0,Ryan Dunn,23.0,PHO,SF,64.0,14.0,1252.0,11.7,0.53,0.471,0.124,7.9,16.3,12.0,10.1,2.2,2.1,12.5,13.9,0.7,1.7,2.4,0.091,-2.0,1.1,-1.0,0.3,
202.0,Jose Alvarado,27.0,2TM,PG,63.0,1.0,1246.0,11.7,0.539,0.662,0.096,1.9,11.5,6.6,22.7,2.3,0.5,14.0,16.2,0.9,1.0,1.9,0.073,-1.6,0.2,-1.5,0.2,
202.0,Jose Alvarado,27.0,NOP,PG,41.0,0.0,896.0,11.2,0.558,0.689,0.086,1.9,12.0,6.9,19.3,2.0,0.4,13.9,15.7,0.6,0.5,1.1,0.057,-1.5,-0.5,-2.0,0.0,
202.0,Jose Alvarado,27.0,NYK,PG,22.0,1.0,350.0,13.0,0.495,0.595,0.121,1.9,10.2,6.0,31.2,3.1,0.6,14.1,17.3,0.3,0.5,0.8,0.115,-1.9,1.9,0.0,0.2,
203.0,Nicolas Batum,37.0,LAC,PF,68.0,6.0,1239.0,8.4,0.6,0.956,0.048,2.1,14.2,8.3,6.3,1.9,1.7,13.4,9.6,0.5,1.2,1.7,0.064,-1.7,0.7,-1.0,0.3,
204.0,Ziaire Williams,24.0,BRK,SF,54.0,12.0,1236.0,12.7,0.588,0.596,0.324,2.7,10.0,6.2,7.3,3.0,1.5,10.8,18.6,0.7,1.0,1.7,0.067,-1.9,0.5,-1.4,0.2,
205.0,Christian Braun,24.0,DEN,SG,39.0,39.0,1230.0,12.3,0.599,0.359,0.276,5.4,11.4,8.5,12.0,1.0,0.8,10.0,14.8,1.8,0.7,2.5,0.096,-0.6,-0.9,-1.5,0.2,
206.0,Josh Okogie,27.0,HOU,SG,69.0,29.0,1224.0,9.8,0.553,0.556,0.229,6.4,9.6,8.0,5.9,2.4,1.0,11.2,11.3,1.0,1.4,2.4,0.093,-2.5,1.1,-1.4,0.2,
207.0,Kobe Sanders,23.0,LAC,SG,60.0,16.0,1224.0,9.2,0.584,0.5,0.156,2.6,10.6,6.8,11.5,1.6,0.6,17.1,15.9,0.1,0.8,1.0,0.037,-3.0,-0.5,-3.5,-0.5,
208.0,Zach LaVine,30.0,SAC,SG,39.0,37.0,1224.0,14.7,0.614,0.464,0.26,0.7,9.4,4.9,11.2,1.1,0.7,10.8,23.8,1.2,0.0,1.2,0.049,0.6,-2.2,-1.6,0.1,
209.0,Daniss Jenkins,24.0,DET,PG,64.0,14.0,1223.0,13.2,0.522,0.353,0.261,3.8,8.4,6.1,25.0,2.3,1.0,15.0,21.3,0.6,1.7,2.3,0.092,-1.1,0.2,-0.9,0.3,
210.0,Ja'Kobe Walter,21.0,TOR,SG,63.0,13.0,1222.0,11.7,0.605,0.654,0.229,4.2,9.6,6.9,7.6,2.4,0.9,7.9,14.3,1.5,1.4,2.9,0.115,-1.6,0.9,-0.7,0.4,
211.0,Stephen Curry,37.0,GSW,PG,39.0,39.0,1222.0,22.7,0.636,0.602,0.274,1.4,11.3,6.3,27.3,1.7,1.2,11.7,32.7,2.8,1.1,3.9,0.153,6.3,-1.0,5.4,2.3,AS
212.0,Baylor Scheierman,25.0,BOS,SG,68.0,18.0,1215.0,11.2,0.606,0.73,0.067,4.7,16.8,10.9,10.0,1.5,0.4,11.9,11.1,1.6,1.6,3.1,0.124,-1.1,1.4,0.4,0.7,
213.0,Justin Champagnie,24.0,WAS,SF,62.0,17.0,1206.0,17.2,0.595,0.36,0.237,11.3,18.8,15.0,8.5,2.0,2.8,8.7,16.3,2.1,0.8,2.9,0.115,0.6,-0.9,-0.2,0.5,
214.0,Santi Aldama,25.0,MEM,PF,43.0,11.0,1198.0,16.4,0.572,0.42,0.239,6.0,20.1,13.0,15.6,1.5,2.4,9.5,20.1,1.3,1.1,2.5,0.099,1.3,0.5,1.7,1.1,
215.0,Danny Wolf,21.0,BRK,PF,57.0,15.0,1187.0,12.3,0.521,0.48,0.248,5.3,23.1,13.8,17.0,1.3,2.5,13.0,20.6,-0.1,1.0,0.9,0.035,-2.2,-0.3,-2.5,-0.2,
216.0,Yves Missi,21.0,NOP,C,62.0,11.0,1186.0,15.0,0.55,0.004,0.322,15.4,16.8,16.1,8.8,0.8,7.4,14.0,12.6,1.4,1.0,2.4,0.099,-1.5,-0.3,-1.7,0.1,
217.0,Jimmy Butler,36.0,GSW,SF,38.0,38.0,1182.0,23.5,0.646,0.184,0.621,8.1,11.8,9.9,24.2,2.2,0.6,9.3,23.2,4.7,1.2,5.8,0.237,5.0,0.5,5.5,2.3,
218.0,Jaylin Williams,23.0,OKC,PF,59.0,11.0,1180.0,14.2,0.603,0.725,0.263,3.0,25.9,14.9,15.9,1.2,3.3,14.6,15.8,1.3,2.6,3.9,0.158,0.1,2.6,2.7,1.4,
219.0,De'Andre Hunter,28.0,2TM,SF,45.0,25.0,1176.0,11.5,0.545,0.491,0.285,2.8,14.5,8.6,10.7,1.2,0.5,11.7,22.9,0.1,1.0,1.1,0.045,-2.5,-1.5,-4.0,-0.6,
219.0,De'Andre Hunter,28.0,CLE,SF,43.0,23.0,1125.0,12.1,0.553,0.492,0.284,2.8,14.9,8.9,11.1,1.3,0.5,11.6,22.9,0.3,1.0,1.3,0.057,-2.1,-1.3,-3.4,-0.4,
219.0,De'Andre Hunter,28.0,SAC,SF,2.0,2.0,51.0,-3.4,0.347,0.474,0.316,2.1,4.5,3.3,2.5,0.0,0.0,15.6,21.4,-0.2,0.0,-0.2,-0.227,-11.0,-5.6,-16.6,-0.2,
220.0,Kris Murray,25.0,POR,SF,50.0,15.0,1166.0,9.5,0.543,0.435,0.195,7.2,9.7,8.4,7.4,1.9,1.5,13.0,10.7,0.7,1.1,1.8,0.074,-2.4,0.7,-1.7,0.1,
221.0,Jordan Clarkson,33.0,NYK,SG,64.0,1.0,1162.0,11.6,0.553,0.432,0.18,4.9,5.5,5.2,10.7,1.1,0.8,10.2,21.3,0.8,1.0,1.8,0.072,-1.8,-1.5,-3.3,-0.4,
222.0,Day'Ron Sharpe,24.0,BRK,C,62.0,7.0,1160.0,20.6,0.638,0.11,0.427,16.3,25.6,20.7,21.1,2.9,2.1,20.0,19.8,2.0,1.5,3.5,0.145,0.5,1.0,1.4,1.0,
223.0,Quinten Post,25.0,GSW,PF,66.0,35.0,1155.0,13.0,0.561,0.632,0.098,6.3,19.6,12.8,11.9,1.1,2.7,10.9,18.8,0.7,1.3,2.0,0.082,-1.0,-0.1,-1.1,0.3,
224.0,Derrick Jones Jr.,28.0,LAC,SF,42.0,37.0,1154.0,13.8,0.61,0.415,0.258,5.0,8.8,7.0,7.6,1.8,3.5,8.5,15.4,1.6,1.0,2.6,0.107,-0.2,0.0,-0.2,0.5,
225.0,Svi Mykhailiuk,28.0,UTA,SF,49.0,41.0,1132.0,11.5,0.631,0.653,0.081,3.3,8.3,5.8,11.2,1.0,0.3,9.8,14.5,1.4,-0.2,1.2,0.052,0.3,-1.9,-1.6,0.1,
226.0,Darius Garland,26.0,2TM,PG,38.0,36.0,1131.0,17.9,0.597,0.459,0.188,1.7,7.2,4.4,36.0,1.4,0.4,15.4,27.3,1.9,0.7,2.6,0.109,2.8,-2.5,0.3,0.6,
226.0,Darius Garland,26.0,CLE,PG,26.0,26.0,792.0,15.6,0.567,0.435,0.21,1.7,7.1,4.4,33.3,1.3,0.4,15.1,25.7,0.9,0.5,1.4,0.085,0.9,-2.5,-1.6,0.1,
226.0,Darius Garland,26.0,LAC,PG,12.0,10.0,339.0,23.4,0.659,0.508,0.144,1.8,7.3,4.6,42.4,1.8,0.6,16.0,31.0,1.0,0.2,1.2,0.165,7.1,-2.4,4.7,0.6,
227.0,Dru Smith,28.0,MIA,SG,67.0,1.0,1122.0,14.6,0.534,0.395,0.317,5.6,10.3,7.9,20.2,4.0,1.7,13.1,15.2,1.1,1.9,3.1,0.131,-1.4,3.7,2.3,1.2,
228.0,Coby White,25.0,2TM,SG,43.0,26.0,1122.0,16.1,0.593,0.514,0.379,1.5,13.2,7.4,25.2,1.1,0.4,14.8,28.3,1.1,0.7,1.8,0.075,0.4,-1.8,-1.4,0.2,
228.0,Coby White,25.0,CHI,SG,29.0,26.0,843.0,14.3,0.586,0.529,0.392,0.9,12.6,6.8,23.9,1.1,0.2,16.0,27.2,0.3,0.4,0.7,0.04,-1.0,-2.3,-3.3,-0.3,
228.0,Coby White,25.0,CHO,SG,14.0,0.0,279.0,21.6,0.611,0.478,0.346,3.3,15.1,9.3,28.8,0.9,1.0,11.6,31.3,0.8,0.3,1.1,0.182,4.7,-0.4,4.2,0.4,
229.0,Jaxson Hayes,25.0,LAL,C,62.0,9.0,1120.0,17.9,0.745,0.008,0.553,10.1,16.5,13.4,6.9,1.2,4.2,8.4,12.5,3.4,1.1,4.5,0.193,0.5,0.4,0.9,0.8,
230.0,Drake Powell,20.0,BRK,SG,56.0,18.0,1119.0,7.3,0.535,0.519,0.223,1.9,8.1,4.8,10.8,1.2,0.8,14.5,14.5,-0.3,0.3,0.1,0.003,-4.5,-1.4,-5.9,-1.1,
231.0,Jordan Miller,26.0,LAC,SF,52.0,1.0,1119.0,15.7,0.616,0.262,0.456,5.2,11.2,8.3,14.6,1.7,0.8,11.9,18.4,2.0,0.8,2.8,0.118,0.4,-0.6,-0.2,0.5,
232.0,Daniel Gafford,27.0,DAL,C,51.0,40.0,1119.0,18.6,0.684,0.0,0.469,12.2,21.5,16.9,7.1,1.6,4.8,15.0,15.6,2.3,1.6,3.9,0.166,-0.6,1.2,0.6,0.7,
233.0,Marvin Bagley III,26.0,2TM,PF,56.0,10.0,1119.0,19.9,0.655,0.111,0.365,13.3,19.4,16.4,11.0,1.1,3.0,11.9,18.6,2.7,0.7,3.4,0.147,1.5,-1.0,0.5,0.7,
233.0,Marvin Bagley III,26.0,WAS,PF,38.0,8.0,731.0,20.6,0.667,0.077,0.394,14.0,17.6,15.8,11.7,1.3,3.2,13.2,19.0,1.9,0.3,2.2,0.144,1.9,-1.1,0.8,0.5,
233.0,Marvin Bagley III,26.0,DAL,PF,18.0,2.0,388.0,18.6,0.633,0.174,0.311,12.0,22.9,17.6,9.7,0.7,2.6,9.1,17.9,0.8,0.4,1.2,0.152,0.9,-0.8,0.1,0.2,
234.0,Adem Bona,22.0,PHI,C,64.0,14.0,1118.0,12.9,0.627,0.03,0.52,11.4,16.6,14.0,3.3,1.2,6.7,17.2,11.2,1.2,1.3,2.5,0.108,-3.2,0.3,-2.9,-0.3,
235.0,Simone Fontecchio,30.0,MIA,SF,65.0,7.0,1109.0,13.4,0.569,0.695,0.215,4.9,13.8,9.3,11.5,1.5,0.7,8.8,19.6,1.2,1.2,2.4,0.102,0.4,-0.1,0.3,0.7,
236.0,Nolan Traoré,19.0,BRK,PG,50.0,27.0,1108.0,7.0,0.466,0.373,0.189,1.3,7.6,4.3,26.8,1.7,1.7,20.2,22.0,-2.1,0.5,-1.6,-0.07,-5.1,-2.1,-7.2,-1.5,
237.0,Mouhamed Gueye,23.0,ATL,PF,71.0,8.0,1103.0,12.2,0.545,0.44,0.223,8.1,17.2,12.6,7.2,2.5,3.0,9.9,12.6,0.8,1.7,2.5,0.107,-2.6,1.1,-1.5,0.1,
238.0,Collin Murray-Boyles,20.0,TOR,PF,50.0,22.0,1099.0,15.4,0.609,0.167,0.281,11.9,13.1,12.5,11.7,2.0,4.2,14.5,14.8,1.6,1.6,3.1,0.137,-0.9,1.5,0.6,0.7,
239.0,Jalen Smith,25.0,CHI,C,53.0,21.0,1095.0,16.7,0.608,0.545,0.23,9.7,24.6,17.3,8.5,1.0,3.3,10.6,19.0,1.5,1.2,2.6,0.116,0.3,-0.9,-0.6,0.4,
240.0,Joel Embiid,31.0,PHI,C,35.0,35.0,1093.0,25.2,0.612,0.222,0.478,6.6,19.7,13.1,22.4,0.9,3.3,11.6,33.6,2.7,1.1,3.8,0.168,5.3,-0.4,5.0,1.9,
241.0,Andre Drummond,32.0,PHI,C,56.0,24.0,1090.0,15.9,0.536,0.27,0.25,17.5,29.8,23.5,8.1,1.4,4.0,14.4,15.1,1.2,1.6,2.8,0.123,-0.8,-0.4,-1.1,0.2,
242.0,Kentavious Caldwell-Pope,32.0,MEM,SG,51.0,14.0,1088.0,11.0,0.533,0.475,0.219,2.0,10.6,6.2,17.6,1.9,0.7,13.2,17.6,0.2,0.7,0.9,0.039,-2.3,-0.2,-2.5,-0.1,
243.0,GG Jackson II,21.0,MEM,PF,51.0,24.0,1087.0,14.9,0.578,0.381,0.285,4.5,17.3,10.8,10.0,1.3,3.3,12.6,23.1,0.2,1.0,1.1,0.05,-0.8,-1.2,-1.9,0.0,
244.0,Jusuf Nurkić,31.0,UTA,C,41.0,36.0,1083.0,16.5,0.548,0.198,0.316,10.4,32.6,21.3,25.7,2.3,2.0,19.9,19.4,0.5,1.1,1.6,0.07,-0.4,1.6,1.1,0.9,
245.0,Mitchell Robinson,27.0,NYK,C,55.0,15.0,1080.0,20.6,0.673,0.0,0.511,24.2,25.8,25.0,6.2,2.2,5.9,15.2,10.4,3.0,2.2,5.2,0.23,1.8,1.4,3.1,1.4,
246.0,Landry Shamet,28.0,NYK,SG,46.0,12.0,1059.0,11.4,0.602,0.731,0.218,2.0,7.0,4.5,8.4,1.3,0.9,7.1,15.9,1.5,0.9,2.4,0.11,-0.3,0.2,-0.1,0.5,
247.0,Jericho Sims,27.0,MIL,C,58.0,13.0,1051.0,12.1,0.817,0.0,0.321,11.8,19.5,15.7,8.6,0.6,1.2,28.2,9.0,1.8,0.5,2.3,0.106,-2.5,-1.0,-3.5,-0.4,
248.0,Isaiah Hartenstein,27.0,OKC,C,42.0,41.0,1044.0,19.6,0.626,0.025,0.36,14.5,26.8,20.9,20.8,2.0,3.0,19.7,16.4,2.2,2.6,4.8,0.218,0.9,3.1,4.0,1.6,
249.0,Taylor Hendricks,22.0,2TM,PF,55.0,13.0,1040.0,11.8,0.555,0.515,0.207,6.4,15.2,10.7,7.1,2.0,2.6,11.8,16.2,0.2,0.7,1.0,0.044,-1.7,-1.0,-2.8,-0.2,
249.0,Taylor Hendricks,22.0,UTA,PF,33.0,6.0,492.0,10.2,0.574,0.547,0.25,6.3,15.7,10.9,6.5,1.2,1.6,12.3,13.6,0.3,0.1,0.4,0.035,-1.7,-1.8,-3.5,-0.2,
249.0,Taylor Hendricks,22.0,MEM,PF,22.0,7.0,548.0,13.1,0.542,0.495,0.18,6.4,14.8,10.6,7.6,2.7,3.6,11.5,18.5,0.0,0.6,0.6,0.053,-1.7,-0.4,-2.1,0.0,
250.0,Giannis Antetokounmpo,31.0,MIL,PF,36.0,36.0,1039.0,32.8,0.658,0.075,0.597,10.7,27.3,19.1,38.6,1.6,2.3,13.2,37.1,3.9,1.1,5.0,0.233,7.6,1.8,9.4,3.0,AS
251.0,Jared McCain,21.0,2TM,SG,59.0,1.0,1037.0,11.8,0.551,0.539,0.126,2.3,10.7,6.5,11.1,1.5,0.5,9.4,20.5,0.3,1.0,1.3,0.062,-1.3,-0.8,-2.0,0.0,
251.0,Jared McCain,21.0,PHI,SG,37.0,1.0,620.0,9.4,0.506,0.515,0.108,1.0,12.4,6.6,14.0,1.7,0.3,11.0,18.5,-0.2,0.5,0.3,0.022,-2.9,-0.8,-3.7,-0.3,
251.0,Jared McCain,21.0,OKC,SG,22.0,0.0,417.0,15.2,0.604,0.566,0.148,4.0,8.2,6.2,6.8,1.2,0.7,7.5,23.4,0.5,0.6,1.1,0.122,1.2,-0.8,0.5,0.3,
252.0,Bones Hyland,25.0,MIN,PG,65.0,3.0,1032.0,14.8,0.598,0.629,0.168,2.3,8.6,5.5,23.1,1.7,1.3,12.3,20.2,1.6,1.1,2.7,0.125,0.9,0.3,1.2,0.8,
253.0,Pat Spencer,29.0,GSW,PG,58.0,12.0,1027.0,12.3,0.523,0.371,0.139,4.5,10.0,7.2,27.3,2.0,0.4,15.8,18.7,0.5,0.9,1.4,0.066,-1.6,-0.3,-1.9,0.0,
254.0,Hugo González,19.0,BOS,SF,68.0,3.0,1026.0,10.0,0.552,0.47,0.112,6.4,18.3,12.4,5.0,1.9,2.1,12.6,11.8,0.5,1.6,2.1,0.096,-3.3,1.6,-1.7,0.1,
255.0,Caris LeVert,31.0,DET,SG,53.0,0.0,1026.0,10.7,0.513,0.474,0.211,2.1,9.0,5.6,18.6,2.2,3.3,16.6,18.3,-0.3,1.6,1.3,0.062,-2.1,1.5,-0.6,0.4,
256.0,Jordan Walsh,21.0,BOS,PF,59.0,20.0,1025.0,13.6,0.638,0.442,0.214,8.5,16.9,12.8,5.7,2.0,2.7,11.5,11.7,1.7,1.6,3.3,0.155,-1.3,1.5,0.2,0.6,
257.0,Craig Porter Jr.,25.0,CLE,PG,58.0,2.0,1024.0,13.7,0.516,0.355,0.154,8.1,12.5,10.3,23.0,2.6,3.0,17.8,12.5,1.1,1.3,2.5,0.115,0.0,2.2,2.1,1.1,
258.0,Corey Kispert,26.0,2TM,SF,54.0,9.0,1020.0,12.6,0.597,0.591,0.234,2.6,10.9,6.7,12.0,0.7,0.6,9.5,18.6,1.1,0.4,1.5,0.072,-0.4,-2.0,-2.4,-0.1,
258.0,Corey Kispert,26.0,WAS,SF,19.0,2.0,370.0,14.1,0.649,0.639,0.286,1.7,11.1,6.3,12.2,1.0,0.7,9.5,16.7,0.7,0.0,0.6,0.084,1.0,-2.1,-1.0,0.1,
258.0,Corey Kispert,26.0,ATL,SF,35.0,7.0,650.0,11.8,0.572,0.569,0.209,3.1,10.8,6.9,11.8,0.6,0.6,9.5,19.6,0.5,0.4,0.9,0.066,-1.2,-2.0,-3.1,-0.2,
259.0,Jarred Vanderbilt,26.0,LAL,PF,58.0,3.0,1016.0,11.0,0.546,0.413,0.221,8.9,20.6,15.0,8.9,2.3,1.6,17.3,12.1,0.4,1.2,1.7,0.078,-2.5,0.7,-1.8,0.0,
260.0,Gradey Dick,22.0,TOR,SG,68.0,1.0,1008.0,10.7,0.539,0.508,0.233,4.2,11.5,7.8,6.7,2.1,0.7,9.2,18.4,0.2,1.2,1.3,0.063,-3.2,-0.4,-3.6,-0.4,
261.0,Caleb Love,24.0,POR,SG,46.0,1.0,1008.0,10.8,0.497,0.596,0.1,2.6,9.7,6.1,18.5,1.3,0.4,10.7,22.9,-0.1,0.7,0.6,0.029,-1.4,-1.7,-3.1,-0.3,
262.0,Gary Payton II,33.0,GSW,SG,66.0,1.0,1003.0,17.9,0.621,0.321,0.09,9.7,16.4,13.0,17.7,2.8,1.8,13.2,18.6,1.6,1.4,3.0,0.143,0.5,1.3,1.9,1.0,
263.0,Luka Garza,27.0,BOS,C,63.0,4.0,995.0,19.5,0.683,0.365,0.355,15.8,11.4,13.6,8.5,1.3,2.4,10.9,17.2,3.4,1.2,4.6,0.221,2.1,0.2,2.3,1.1,
264.0,Miles McBride,25.0,NYK,SG,35.0,14.0,981.0,13.5,0.592,0.671,0.119,2.5,7.9,5.1,13.6,1.5,0.6,6.8,17.8,1.7,0.9,2.7,0.13,1.2,0.1,1.4,0.8,
265.0,Ryan Nembhard,22.0,DAL,PG,53.0,21.0,980.0,10.5,0.497,0.351,0.062,1.0,9.9,5.5,36.1,0.9,0.1,18.1,17.3,0.0,0.5,0.6,0.028,-2.5,-1.8,-4.3,-0.6,
266.0,De'Anthony Melton,27.0,GSW,PG,42.0,18.0,961.0,14.0,0.523,0.453,0.232,3.9,12.0,7.9,16.6,3.4,1.6,13.3,26.5,-0.6,1.3,0.7,0.036,-2.6,0.2,-2.4,-0.1,
267.0,Jakob Poeltl,30.0,TOR,C,37.0,35.0,948.0,18.0,0.697,0.0,0.317,12.0,21.7,16.8,11.7,1.5,2.7,14.4,14.8,2.1,1.4,3.5,0.179,0.2,1.3,1.5,0.8,
268.0,T.J. McConnell,33.0,IND,PG,55.0,4.0,944.0,20.3,0.561,0.106,0.063,2.5,11.9,7.0,49.8,2.8,0.8,12.2,23.3,1.7,0.8,2.4,0.124,1.8,0.3,2.1,1.0,
269.0,Alex Caruso,31.0,OKC,SG,51.0,0.0,938.0,13.2,0.534,0.59,0.18,3.4,12.8,8.2,14.3,3.6,1.8,12.3,16.1,0.3,2.1,2.4,0.123,-1.4,3.4,1.9,0.9,
270.0,Al Horford,39.0,GSW,C,43.0,12.0,933.0,14.8,0.554,0.633,0.084,5.1,20.7,12.8,16.9,1.6,4.9,11.3,16.5,0.8,1.3,2.1,0.109,0.3,1.4,1.8,0.9,
271.0,Tyus Jones,29.0,3TM,PG,63.0,10.0,931.0,8.2,0.443,0.634,0.044,1.2,6.8,4.0,20.9,1.9,0.3,9.5,10.5,0.2,0.7,1.0,0.049,-2.9,0.5,-2.4,-0.1,
271.0,Tyus Jones,29.0,ORL,PG,48.0,8.0,754.0,8.5,0.448,0.646,0.038,1.3,6.6,3.9,19.8,2.1,0.4,8.0,9.8,0.3,0.7,1.0,0.062,-2.7,1.1,-1.7,0.1,
271.0,Tyus Jones,29.0,DAL,PG,8.0,2.0,133.0,8.7,0.444,0.559,0.059,0.8,6.3,3.6,29.3,1.1,0.0,12.5,12.6,0.0,0.1,0.1,0.032,-3.0,-1.3,-4.3,-0.1,
271.0,Tyus Jones,29.0,DEN,PG,7.0,0.0,44.0,1.9,0.372,0.692,0.077,0.0,12.2,6.4,14.3,0.0,0.0,18.2,16.2,-0.1,0.0,-0.1,-0.119,-6.3,-3.6,-9.9,-0.1,
272.0,Rayan Rupert,21.0,2TM,SG,60.0,5.0,927.0,7.2,0.492,0.462,0.138,4.1,13.5,8.7,6.9,2.4,0.6,13.5,13.4,-0.4,0.9,0.5,0.028,-5.4,0.0,-5.4,-0.8,
272.0,Rayan Rupert,21.0,POR,SG,48.0,0.0,577.0,5.8,0.447,0.483,0.095,4.2,12.0,8.0,7.8,2.4,0.3,15.5,12.7,-0.5,0.6,0.1,0.011,-5.9,0.7,-5.1,-0.5,
272.0,Rayan Rupert,21.0,MEM,SG,12.0,5.0,350.0,9.6,0.556,0.43,0.2,4.0,16.0,9.9,5.4,2.3,1.1,10.7,14.4,0.1,0.3,0.4,0.055,-4.6,-1.1,-5.8,-0.3,
273.0,Olivier-Maxence Prosper,23.0,MEM,PF,50.0,21.0,925.0,16.2,0.655,0.423,0.331,6.5,14.3,10.3,7.7,1.9,1.2,10.8,18.3,1.6,0.7,2.3,0.12,0.7,-1.1,-0.4,0.4,
274.0,Ochai Agbaji,25.0,2TM,SG,59.0,13.0,921.0,8.4,0.518,0.453,0.145,5.4,11.4,8.3,6.8,1.2,1.8,10.2,14.2,0.0,0.8,0.8,0.04,-3.8,-0.4,-4.2,-0.5,
274.0,Ochai Agbaji,25.0,TOR,SG,42.0,13.0,650.0,7.5,0.495,0.382,0.171,5.6,10.9,8.2,6.0,1.3,1.6,9.4,13.3,0.0,0.6,0.6,0.045,-4.8,-0.1,-4.9,-0.5,
274.0,Ochai Agbaji,25.0,BRK,SG,17.0,0.0,271.0,10.7,0.564,0.593,0.093,4.9,12.7,8.6,8.7,1.1,2.0,11.8,16.3,0.0,0.1,0.2,0.028,-1.2,-1.3,-2.5,0.0,
275.0,Isaiah Jackson,24.0,2TM,C,55.0,14.0,908.0,17.3,0.653,0.013,0.443,13.6,21.9,17.7,8.6,1.9,4.8,17.0,16.2,1.5,1.1,2.6,0.137,-1.9,0.7,-1.2,0.2,
275.0,Isaiah Jackson,24.0,IND,C,38.0,14.0,638.0,15.3,0.615,0.006,0.448,14.3,22.0,18.0,7.0,1.9,3.9,17.9,16.0,0.7,0.7,1.4,0.105,-3.1,0.3,-2.8,-0.1,
275.0,Isaiah Jackson,24.0,LAC,C,17.0,0.0,270.0,22.3,0.741,0.028,0.431,12.0,21.8,17.0,12.3,1.8,7.0,14.9,16.5,0.8,0.4,1.2,0.214,0.9,1.8,2.7,0.3,
276.0,Justin Edwards,22.0,PHI,SF,57.0,12.0,900.0,12.3,0.581,0.569,0.128,2.9,8.0,5.4,11.9,2.6,1.2,10.0,16.0,0.8,0.8,1.6,0.088,-1.6,0.5,-1.1,0.2,
277.0,John Konchar,29.0,2TM,SG,49.0,7.0,899.0,12.6,0.57,0.526,0.201,5.9,16.4,11.1,11.6,3.4,3.3,13.9,9.0,0.8,1.0,1.8,0.097,-1.8,2.4,0.6,0.6,
277.0,John Konchar,29.0,MEM,SG,30.0,1.0,435.0,12.9,0.619,0.549,0.183,4.9,18.1,11.4,11.8,3.4,2.8,15.4,8.7,0.4,0.6,1.0,0.115,-1.2,3.6,2.4,0.5,
277.0,John Konchar,29.0,UTA,SG,19.0,6.0,464.0,12.3,0.528,0.506,0.217,6.9,14.8,10.8,11.4,3.4,3.8,12.5,9.2,0.4,0.4,0.8,0.079,-2.4,1.3,-1.1,0.1,
278.0,Karlo Matković,24.0,NOP,PF,61.0,2.0,895.0,16.9,0.703,0.377,0.177,8.6,18.8,13.6,7.8,1.3,5.6,11.7,13.2,1.9,0.9,2.8,0.148,0.4,0.5,0.9,0.7,
279.0,Franz Wagner,24.0,ORL,SF,28.0,26.0,891.0,19.6,0.591,0.269,0.407,5.1,15.2,10.1,18.3,1.6,0.9,8.7,26.3,1.7,0.9,2.7,0.144,2.9,0.0,2.9,1.1,
280.0,Mike Conley,38.0,MIN,PG,49.0,11.0,888.0,8.9,0.485,0.767,0.243,2.0,8.5,5.3,20.2,1.5,1.3,11.8,11.3,0.7,0.9,1.6,0.085,-2.7,0.9,-1.7,0.1,
281.0,Paul George,35.0,PHI,PF,29.0,29.0,887.0,16.6,0.563,0.499,0.205,2.1,17.7,9.8,17.9,2.6,1.6,9.8,22.7,0.9,1.1,2.0,0.107,1.0,0.6,1.6,0.8,
282.0,Nae'Qwan Tomlin,25.0,CLE,PF,58.0,2.0,882.0,12.3,0.534,0.359,0.205,8.8,10.3,9.6,6.6,2.1,3.2,7.2,15.3,0.8,1.0,1.9,0.101,-2.6,0.4,-2.2,0.0,
283.0,Aaron Gordon,30.0,DEN,PF,32.0,29.0,882.0,19.3,0.624,0.384,0.426,6.3,17.4,12.1,13.3,1.1,0.9,7.4,22.7,2.2,0.7,2.9,0.157,3.3,-1.2,2.0,0.9,
284.0,Cam Thomas,24.0,2TM,SG,42.0,8.0,881.0,12.6,0.53,0.364,0.367,1.4,8.0,4.6,21.0,0.5,0.4,12.1,30.3,-0.5,0.1,-0.4,-0.022,-1.2,-4.0,-5.2,-0.7,
284.0,Cam Thomas,24.0,BRK,SG,24.0,8.0,582.0,12.3,0.527,0.38,0.351,1.7,7.2,4.3,22.4,0.3,0.3,11.9,30.2,-0.2,0.0,-0.2,-0.018,-0.8,-4.2,-5.0,-0.4,
284.0,Cam Thomas,24.0,MIL,SG,18.0,0.0,299.0,13.1,0.534,0.333,0.399,0.8,9.7,5.3,18.1,0.8,0.7,12.6,30.5,-0.2,0.1,-0.2,-0.028,-2.0,-3.4,-5.4,-0.3,
285.0,Bryce McGowens,23.0,NOP,SG,42.0,13.0,880.0,11.8,0.61,0.392,0.401,1.5,9.4,5.4,9.5,1.5,1.0,5.7,14.0,1.4,0.3,1.8,0.097,-2.0,-0.9,-2.9,-0.2,
